Id,District number,District Name,Neighborhood Number,Neighborhood Name,Street,Weekday,Weekday Number,Year,Month Number,Month,Day,Hour,Part of the Day,Cause,Cause Number,Deaths,Mild Injured,Seriously Injured,Victims,Vehicles Involved,Latitude,Longitude,Mult_Vic,Mult_Cars,Corner,Serious
2017S000875    ,2,Eixample,7,la Dreta de l'Eixample,GRÀCIA,Wednesday,3,2017,2,February,1,20,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.39104334492379,2.172716196836535,No,Yes,No,No
2017S010709    ,2,Eixample,7,la Dreta de l'Eixample,PAU CLARIS,Wednesday,3,2017,12,December,27,21,Afternoon,Not pedestrian at fault,2,0,3,0,3,2,41.39126198640972,2.1724196566597063,Yes,Yes,No,No
2017S007615    ,2,Eixample,7,la Dreta de l'Eixample,CASP / PAU CLARIS,Tuesday,4,2017,9,September,14,17,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.391426618055085,2.1725789262217083,No,Yes,Yes,No
2017S000209    ,2,Eixample,7,la Dreta de l'Eixample,PAU CLARIS,Thursday,2,2017,1,January,10,8,Morning,Not pedestrian at fault,2,0,1,0,1,3,41.39036964570328,2.1649562564847855,No,Yes,No,No
2017S001811    ,2,Eixample,7,la Dreta de l'Eixample,GRÀCIA / GV CORTS CATALANES,Sunday,7,2017,3,March,5,1,Night,Not pedestrian at fault,2,0,1,0,1,2,41.38755121685813,2.16997604812614,No,Yes,Yes,No
2017S002393    ,2,Eixample,7,la Dreta de l'Eixample,BALMES,Friday,5,2017,3,March,24,20,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.39155726634754,2.1647799394457645,No,Yes,No,No
2017S003209    ,2,Eixample,7,la Dreta de l'Eixample,CORTS CATALANES / GRÀCIA,Tuesday,4,2017,4,April,6,21,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.39096342946095,2.169100864250871,No,Yes,Yes,No
2017S007000    ,2,Eixample,7,la Dreta de l'Eixample,CATALUNYA,Thursday,2,2017,8,August,15,17,Afternoon,Not pedestrian at fault,2,0,0,0,0,1,41.39012028763823,2.1715938736977476,No,No,No,No
2017S006357    ,2,Eixample,7,la Dreta de l'Eixample,UNIVERSITAT,Tuesday,4,2017,7,July,20,22,Night,Not pedestrian at fault,2,0,2,0,2,2,41.388187512188395,2.166438000001387,Yes,Yes,No,No
2017S003758    ,2,Eixample,7,la Dreta de l'Eixample,CORTS CATALANES / GIRONA,Tuesday,4,2017,4,April,27,18,Afternoon,Not pedestrian at fault,2,0,0,1,1,2,41.39524493061449,2.173924790799108,No,Yes,Yes,Yes
2017S010471    ,2,Eixample,7,la Dreta de l'Eixample,CORTS CATALANES / GIRONA,Monday,1,2017,12,December,18,20,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.39524493061449,2.173924790799108,No,Yes,Yes,No
2017S009740    ,2,Eixample,7,la Dreta de l'Eixample,ARAGÓ / SANT JOAN,Tuesday,4,2017,11,November,23,14,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.399379933813805,2.1726616810302266,No,Yes,Yes,No
2017S007035    ,2,Eixample,7,la Dreta de l'Eixample,SANT JOAN,Tuesday,4,2017,8,August,17,11,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.39973502957499,2.1722387186818,No,Yes,No,No
2017S006788    ,2,Eixample,7,la Dreta de l'Eixample,CORTS CATALANES / GIRONA,Saturday,6,2017,8,August,5,21,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.395030674656724,2.173941857947352,No,Yes,Yes,No
2017S003163    ,2,Eixample,7,la Dreta de l'Eixample,CORTS CATALANES / GIRONA,Wednesday,3,2017,4,April,5,21,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.395030674656724,2.173941857947352,No,Yes,Yes,No
2017S005956    ,2,Eixample,7,la Dreta de l'Eixample,CORTS CATALANES / ROGER DE LLÚRIA,Saturday,6,2017,7,July,8,19,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.3934041739448,2.1721849514909017,No,Yes,Yes,No
2017S006299    ,2,Eixample,7,la Dreta de l'Eixample,CORTS CATALANES / ROGER DE LLÚRIA,Wednesday,3,2017,7,July,19,10,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.3934041739448,2.1721849514909017,No,Yes,Yes,No
2017S002497    ,2,Eixample,5,el Fort Pienc,GV CORTS CATALANES / SICÍLIA,Thursday,2,2017,3,March,28,23,Night,Not pedestrian at fault,2,0,1,0,1,2,41.40139471944185,2.176062000202598,No,Yes,Yes,No
2017S001138    ,2,Eixample,5,el Fort Pienc,GV CORTS CATALANES / SICÍLIA,Friday,5,2017,2,February,10,14,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.40127803309534,2.1763836062213384,No,Yes,Yes,No
2017S000634    ,2,Eixample,5,el Fort Pienc,ARAGÓ / NÀPOLS,Thursday,2,2017,1,January,24,11,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.40165855632637,2.178986409805535,No,Yes,Yes,No
2017S002069    ,2,Eixample,5,el Fort Pienc,ARAGÓ / NÀPOLS,Thursday,2,2017,3,March,14,20,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.40165855632637,2.178986409805535,No,Yes,Yes,No
2017S003451    ,3,Sants-Montjuïc,11,el Poble-sec,LLEIDA,Thursday,2,2017,4,April,18,9,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.376091234920764,2.155678095525438,No,Yes,No,No
2017S002084    ,2,Eixample,5,el Fort Pienc,ROGER DE FLOR,Wednesday,3,2017,3,March,15,12,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.39759040419398,2.1832758911722348,No,Yes,No,No
2017S006543    ,2,Eixample,5,el Fort Pienc,ALÍ BEI / MERIDIANA,Tuesday,4,2017,7,July,27,10,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.399696211613694,2.1874664118304596,No,Yes,Yes,No
2017S010076    ,2,Eixample,5,el Fort Pienc,CASTILLEJOS / CORTS CATALANES,Saturday,6,2017,12,December,2,13,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.40322439750602,2.185828451470767,No,Yes,Yes,No
2017S010627    ,2,Eixample,5,el Fort Pienc,CONSELL DE CENT / SARDENYA,Saturday,6,2017,12,December,23,23,Night,Not pedestrian at fault,2,0,1,0,1,2,41.40198783915629,2.179095676373276,No,Yes,Yes,No
2017S003528    ,2,Eixample,5,el Fort Pienc,CASP / SICÍLIA,Tuesday,4,2017,4,April,20,15,Afternoon,Not pedestrian at fault,2,0,0,0,0,2,41.39808986564507,2.1811588550687153,No,Yes,Yes,No
2017S001006    ,2,Eixample,5,el Fort Pienc,GV CORTS CATALANES / PADILLA,Monday,1,2017,2,February,6,20,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.40088516193244,2.1869253487601465,No,Yes,Yes,No
2017S008443    ,3,Sants-Montjuïc,11,el Poble-sec,SANCHO MARRACO,Friday,5,2017,10,October,13,16,Afternoon,Not pedestrian at fault,2,0,2,0,2,1,41.37376267201568,2.160006642193699,Yes,No,No,No
2017S005327    ,2,Eixample,5,el Fort Pienc,CONSELL DE CENT / DIAGONAL,Sunday,7,2017,6,June,18,3,Night,Not pedestrian at fault,2,0,4,0,4,2,41.40318578195334,2.180768998705396,Yes,Yes,Yes,No
2017S008041    ,2,Eixample,5,el Fort Pienc,CASTILLEJOS,Friday,5,2017,9,September,29,13,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.40385868709997,2.185520487620433,No,Yes,No,No
2017S008432    ,3,Sants-Montjuïc,11,el Poble-sec,PARAL·LEL / RICART,Friday,5,2017,10,October,13,10,Morning,Not pedestrian at fault,2,0,0,0,0,1,41.376657027449596,2.1593360773124246,No,No,Yes,No
2017S000249    ,2,Eixample,5,el Fort Pienc,CASTILLEJOS,Wednesday,3,2017,1,January,11,9,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.40243110828029,2.1870259502337297,No,Yes,No,No
2017S003011    ,3,Sants-Montjuïc,11,el Poble-sec,RICART,Saturday,6,2017,4,April,1,15,Afternoon,Not crossing in the zebra lines,5,0,0,0,0,1,41.37595625267073,2.1593745186836215,No,No,No,No
2017S009411    ,2,Eixample,5,el Fort Pienc,CORTS CATALANES,Monday,1,2017,11,November,13,14,Afternoon,Not pedestrian at fault,2,0,2,0,2,2,41.40226616548903,2.1835763642896002,Yes,Yes,No,No
2017S006202    ,2,Eixample,5,el Fort Pienc,LEPANT,Sunday,7,2017,7,July,16,15,Afternoon,Not pedestrian at fault,2,0,0,0,0,2,41.40222085641004,2.183360396445843,No,Yes,No,No
2017S005902    ,3,Sants-Montjuïc,11,el Poble-sec,LLEIDA / SANTA MADRONA,Tuesday,4,2017,7,July,6,20,Afternoon,Not pedestrian at fault,2,0,2,0,2,1,41.372332726243336,2.1571240832450065,Yes,No,Yes,No
2017S007373    ,3,Sants-Montjuïc,11,el Poble-sec,MARIA MONTESSORI / SANTA MADRONA,Monday,1,2017,9,September,4,9,Morning,Not pedestrian at fault,2,0,2,0,2,2,41.37234672396725,2.1561580733448835,Yes,Yes,Yes,No
2017S007292    ,2,Eixample,5,el Fort Pienc,TETUAN,Tuesday,4,2017,8,August,31,14,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.39697487315806,2.1775407387248427,No,Yes,No,No
2017S000392    ,2,Eixample,5,el Fort Pienc,PL TETUAN,Sunday,7,2017,1,January,15,19,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.39697487315806,2.1775407387248427,No,Yes,No,No
2017S001275    ,2,Eixample,5,el Fort Pienc,GV CORTS CATALANES / PL TETUAN,Wednesday,3,2017,2,February,15,16,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.39588413224736,2.1755238044139658,No,Yes,Yes,No
2017S006072    ,2,Eixample,5,el Fort Pienc,CASP,Wednesday,3,2017,7,July,12,14,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.399825779325816,2.1830960959393613,No,Yes,No,No
2017S007877    ,2,Eixample,5,el Fort Pienc,CORTS CATALANES,Friday,5,2017,9,September,22,11,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.4009258407233,2.1817617215853256,No,Yes,No,No
2017S006111    ,2,Eixample,5,el Fort Pienc,CORTS CATALANES / SICÍLIA,Tuesday,4,2017,7,July,13,13,Morning,Not pedestrian at fault,2,0,1,0,1,1,41.399622464795534,2.179789378069207,No,No,Yes,No
2017S005631    ,2,Eixample,5,el Fort Pienc,CORTS CATALANES / MARINA,Wednesday,3,2017,6,June,28,15,Afternoon,Not pedestrian at fault,2,0,2,0,2,2,41.400560991746865,2.1821860782473768,Yes,Yes,Yes,No
2017S010696    ,3,Sants-Montjuïc,11,el Poble-sec,FONT HONRADA / TAMARIT,Wednesday,3,2017,12,December,27,13,Morning,Not pedestrian at fault,2,0,1,0,1,4,41.376543700344946,2.1570319299079994,No,Yes,Yes,No
2017S005705    ,2,Eixample,5,el Fort Pienc,MARINA,Friday,5,2017,6,June,30,17,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.40021148213917,2.1828933995055317,No,Yes,No,No
2017S010243    ,2,Eixample,5,el Fort Pienc,CORTS CATALANES / MARINA,Monday,1,2017,12,December,11,9,Morning,Disobeying the stop light,3,0,0,1,1,1,41.40044724769528,2.182581922171565,No,No,Yes,Yes
2017S003384    ,2,Eixample,5,el Fort Pienc,CORTS CATALANES / MARINA,Tuesday,4,2017,4,April,13,19,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.40044724769528,2.182581922171565,No,Yes,Yes,No
2017S008189    ,3,Sants-Montjuïc,11,el Poble-sec,PARAL·LEL,Wednesday,3,2017,10,October,4,18,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.37666160560261,2.157757248911184,No,Yes,No,No
2017S002430    ,2,Eixample,5,el Fort Pienc,SANT JOAN,Sunday,7,2017,3,March,26,18,Afternoon,Not pedestrian at fault,2,0,1,0,1,1,41.39644486858392,2.1827104243820448,No,No,No,No
2017S009710    ,2,Eixample,5,el Fort Pienc,LEPANT,Wednesday,3,2017,11,November,22,13,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.400555723056684,2.1851378832241606,No,Yes,No,No
2017S003162    ,2,Eixample,5,el Fort Pienc,ARAGÓ / NÀPOLS,Wednesday,3,2017,4,April,5,19,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.40136345845725,2.1754829026255287,No,Yes,Yes,No
2017S007782    ,2,Eixample,5,el Fort Pienc,ARAGÓ / NÀPOLS,Wednesday,3,2017,9,September,20,15,Afternoon,Not pedestrian at fault,2,0,2,0,2,2,41.4010594302876,2.1757307917264166,Yes,Yes,Yes,No
2017S009205    ,2,Eixample,6,la Sagrada Família,CARTAGENA / ROSSELLÓ,Thursday,2,2017,11,November,7,17,Afternoon,Not pedestrian at fault,2,0,2,0,2,2,41.41035679353167,2.1784788343393915,Yes,Yes,Yes,No
2017S002137    ,2,Eixample,6,la Sagrada Família,PADILLA / ROSSELLÓ,Tuesday,4,2017,3,March,16,23,Night,Not pedestrian at fault,2,0,1,0,1,2,41.41231634649097,2.1770639195956165,No,Yes,Yes,No
2017S008051    ,2,Eixample,6,la Sagrada Família,ROSSELLÓ,Friday,5,2017,9,September,29,17,Afternoon,Not pedestrian at fault,2,0,2,0,2,3,41.410568727499886,2.17913339005366,Yes,Yes,No,No
2017S003620    ,2,Eixample,6,la Sagrada Família,LEPANT / PROVENÇA,Saturday,6,2017,4,April,22,23,Night,Not pedestrian at fault,2,0,1,0,1,2,41.407091989537754,2.1763562464464705,No,Yes,Yes,No
2017S010264    ,2,Eixample,6,la Sagrada Família,MARINA / ROSSELLÓ,Monday,1,2017,12,December,11,23,Night,Not pedestrian at fault,2,0,1,0,1,2,41.40695088516989,2.174288713891193,No,Yes,Yes,No
2017S007838    ,2,Eixample,6,la Sagrada Família,SICÍLIA,Friday,5,2017,9,September,22,2,Night,Not pedestrian at fault,2,0,0,0,0,1,41.4030424414925,2.1749031070943015,No,No,No,No
2017S008616    ,2,Eixample,6,la Sagrada Família,CÒRSEGA,Tuesday,4,2017,10,October,19,8,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.40921467289896,2.1746315485772962,No,Yes,No,No
2017S009439    ,2,Eixample,6,la Sagrada Família,INDÚSTRIA,Thursday,2,2017,11,November,14,17,Afternoon,Not pedestrian at fault,2,0,1,0,1,1,41.41192063415849,2.176394803812722,No,No,No,No
2017S001602    ,2,Eixample,6,la Sagrada Família,CÒRSEGA / MARINA,Monday,1,2017,2,February,27,9,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.410181826018395,2.174082091227581,No,Yes,Yes,No
2017S007900    ,2,Eixample,6,la Sagrada Família,INDÚSTRIA / PADILLA,Sunday,7,2017,9,September,24,6,Morning,Not pedestrian at fault,2,0,2,0,2,2,41.4104050327633,2.174697363389161,Yes,Yes,Yes,No
2017S000390    ,2,Eixample,6,la Sagrada Família,PROVENÇA / SICÍLIA,Sunday,7,2017,1,January,15,14,Afternoon,Not pedestrian at fault,2,0,1,0,1,3,41.40497557790836,2.173578310352102,No,Yes,Yes,No
2017S003051    ,2,Eixample,6,la Sagrada Família,LEPANT,Sunday,7,2017,4,April,2,20,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.40495503940739,2.1793543135163094,No,Yes,No,No
2017S000287    ,2,Eixample,6,la Sagrada Família,INDÚSTRIA,Thursday,2,2017,1,January,10,14,Afternoon,Not pedestrian at fault,2,0,1,0,1,1,41.407435387659504,2.1745634990483422,No,No,No,No
2017S009994    ,2,Eixample,6,la Sagrada Família,CÒRSEGA / MARINA,Tuesday,4,2017,11,November,30,16,Afternoon,Not crossing in the zebra lines,5,0,1,0,1,1,41.40781835444394,2.1731541646860557,No,No,Yes,No
2017S000210    ,2,Eixample,6,la Sagrada Família,ARAGÓ / LEPANT,Thursday,2,2017,1,January,10,8,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.40344860766358,2.1783418961269763,No,Yes,Yes,No
2017S007983    ,2,Eixample,6,la Sagrada Família,CARTAGENA / SANT ANTONI MARIA CLARET,Wednesday,3,2017,9,September,27,17,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.413061675899876,2.175724695224783,No,Yes,Yes,No
2017S001591    ,2,Eixample,6,la Sagrada Família,LEPANT / ROSSELLÓ,Sunday,7,2017,2,February,26,18,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.40698111346204,2.1753636669853473,No,Yes,Yes,No
2017S006763    ,2,Eixample,6,la Sagrada Família,SARDENYA,Friday,5,2017,8,August,4,17,Afternoon,Not pedestrian at fault,2,0,0,0,0,3,41.40566351256482,2.173683250059494,No,Yes,No,No
2017S005071    ,2,Eixample,6,la Sagrada Família,GAUDÍ,Friday,5,2017,6,June,9,15,Afternoon,Not pedestrian at fault,2,0,0,0,0,1,41.41176963724653,2.175296409029334,No,No,No,No
2017S004424    ,2,Eixample,6,la Sagrada Família,MALLORCA / MARINA,Tuesday,4,2017,5,May,18,21,Afternoon,Not pedestrian at fault,2,0,2,0,2,2,41.40518711853611,2.176864119263396,Yes,Yes,Yes,No
2017S010031    ,2,Eixample,5,el Fort Pienc,ALÍ BEI / MARINA,Friday,5,2017,12,December,1,11,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.39808247308928,2.185701706805538,No,Yes,Yes,No
2017S003857    ,2,Eixample,6,la Sagrada Família,MARINA / VALÈNCIA,Monday,1,2017,5,May,1,15,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.40448606477178,2.1774685186888294,No,Yes,Yes,No
2017S004418    ,2,Eixample,6,la Sagrada Família,MARINA / VALÈNCIA,Tuesday,4,2017,5,May,18,17,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.40448606477178,2.1774685186888294,No,Yes,Yes,No
2017S005725    ,2,Eixample,6,la Sagrada Família,MARINA / VALÈNCIA,Saturday,6,2017,7,July,1,11,Morning,Not pedestrian at fault,2,0,3,0,3,2,41.404379589448844,2.1778456397975368,Yes,Yes,Yes,No
2017S003797    ,2,Eixample,6,la Sagrada Família,LEPANT / SANT ANTONI MARIA CLARET,Friday,5,2017,4,April,28,19,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.41032410263133,2.172158751781549,No,Yes,Yes,No
2017S006488    ,2,Eixample,6,la Sagrada Família,MALLORCA / SICÍLIA,Thursday,2,2017,7,July,25,13,Morning,Disobeying the stop light,3,0,1,0,1,1,41.403721143155536,2.1745748557418265,No,No,Yes,No
2017S010005    ,2,Eixample,6,la Sagrada Família,MARINA,Tuesday,4,2017,11,November,30,22,Night,Not pedestrian at fault,2,0,1,0,1,3,41.40946258810311,2.171264927204882,No,Yes,No,No
2017S010356    ,2,Eixample,6,la Sagrada Família,CÒRSEGA / PADILLA,Friday,5,2017,12,December,15,9,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.40977893039942,2.1757664316552163,No,Yes,Yes,No
2017S001661    ,2,Eixample,6,la Sagrada Família,CASTILLEJOS / ROSSELLÓ,Thursday,2,2017,2,February,28,19,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.40984997175193,2.175863165279101,No,Yes,Yes,No
2017S000887    ,2,Eixample,6,la Sagrada Família,CASTILLEJOS / ROSSELLÓ,Tuesday,4,2017,2,February,2,8,Morning,Not pedestrian at fault,2,0,2,0,2,2,41.40984997175193,2.175863165279101,Yes,Yes,Yes,No
2017S009866    ,2,Eixample,6,la Sagrada Família,MALLORCA / SICÍLIA,Monday,1,2017,11,November,27,10,Morning,Disobeying the stop light,3,0,1,0,1,2,41.40374688339175,2.1745844597196964,No,Yes,Yes,No
2017S006925    ,2,Eixample,6,la Sagrada Família,DIAGONAL / SICÍLIA,Friday,5,2017,8,August,11,19,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.402517747118765,2.1759577303757838,No,Yes,Yes,No
2017S010507    ,2,Eixample,6,la Sagrada Família,SANT ANTONI MARIA CLARET / SARDENYA,Thursday,2,2017,12,December,19,13,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.408804964068494,2.170054465048671,No,Yes,Yes,No
2017S000303    ,2,Eixample,6,la Sagrada Família,INDÚSTRIA / PADILLA,Tuesday,4,2017,1,January,12,18,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.407779635452115,2.17125305397505,No,Yes,Yes,No
2017S000749    ,2,Eixample,6,la Sagrada Família,PADILLA,Saturday,6,2017,1,January,28,12,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.40907582459742,2.1764607656480512,No,Yes,No,No
2017S000076    ,3,Sants-Montjuïc,12,la Marina del Prat Vermell,A / NÚMERO 3,Wednesday,3,2017,1,January,4,14,Afternoon,Not pedestrian at fault,2,0,1,0,1,1,41.35469420811072,2.137269846329604,No,No,Yes,No
2017S002268    ,3,Sants-Montjuïc,11,el Poble-sec,MAGALHÃES / MARGARIT,Thursday,2,2017,3,March,21,12,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.37198256074656,2.162695035188907,No,Yes,Yes,No
2017S003836    ,3,Sants-Montjuïc,11,el Poble-sec,FRANCESC FERRER I GUÀRDIA,Sunday,7,2017,4,April,30,11,Morning,Not pedestrian at fault,2,0,2,0,2,1,41.37148751749437,2.1504197177311175,Yes,No,No,No
2017S008381    ,3,Sants-Montjuïc,11,el Poble-sec,B-10 (BESÒS),Wednesday,3,2017,10,October,11,8,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.36956369371041,2.173512342343406,No,Yes,No,No
2017S000596    ,3,Sants-Montjuïc,11,el Poble-sec,RIUS I TAULET / RNA M CRISTINA,Monday,1,2017,1,January,23,7,Morning,Not pedestrian at fault,2,0,2,0,2,4,41.37180887661334,2.1607017655770417,Yes,Yes,Yes,No
2017S002000    ,3,Sants-Montjuïc,11,el Poble-sec,F FERRER GUÀRDI / MÈXIC,Saturday,6,2017,3,March,11,20,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.37172802955408,2.1606702799277873,No,Yes,Yes,No
2017S000395    ,3,Sants-Montjuïc,12,la Marina del Prat Vermell,ACER / PLOM,Monday,1,2017,1,January,16,9,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.35217244079051,2.140892353178111,No,Yes,Yes,No
2017S010182    ,3,Sants-Montjuïc,11,el Poble-sec,ESTADI,Wednesday,3,2017,12,December,6,19,Afternoon,Not pedestrian at fault,2,0,2,0,2,2,41.36809837806689,2.1518774854244245,Yes,Yes,No,No
2017S010351    ,3,Sants-Montjuïc,11,el Poble-sec,B-10 (LLOBREGAT),Friday,5,2017,12,December,15,5,Night,Not pedestrian at fault,2,0,0,0,0,1,41.36282128614236,2.1683500408493295,No,No,No,No
2017S005422    ,3,Sants-Montjuïc,11,el Poble-sec,LITORAL (LLOBREGAT),Wednesday,3,2017,6,June,21,7,Morning,Not pedestrian at fault,2,0,2,0,2,4,41.36282128614236,2.1683500408493295,Yes,Yes,No,No
2017S007681    ,3,Sants-Montjuïc,11,el Poble-sec,B-10 (LLOBREGAT),Saturday,6,2017,9,September,16,20,Afternoon,Not pedestrian at fault,2,0,2,0,2,2,41.35637374088774,2.160258709772186,Yes,Yes,No,No
2017S002254    ,3,Sants-Montjuïc,11,el Poble-sec,RDA LITORAL(LLOBRE,Thursday,2,2017,3,March,21,7,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.360413270552435,2.1648884712461416,No,Yes,No,No
2017S008079    ,3,Sants-Montjuïc,11,el Poble-sec,REINA MARIA CRISTINA / RIUS I TAULET,Saturday,6,2017,9,September,30,20,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.37375850751037,2.1528893958631903,No,Yes,Yes,No
2017S008742    ,3,Sants-Montjuïc,11,el Poble-sec,REINA MARIA CRISTINA,Sunday,7,2017,10,October,22,20,Afternoon,Not pedestrian at fault,2,0,1,0,1,1,41.37375850751037,2.1528893958631903,No,No,No,No
2017S008680    ,3,Sants-Montjuïc,11,el Poble-sec,REINA MARIA CRISTINA / RIUS I TAULET,Friday,5,2017,10,October,20,16,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.37375850751037,2.1528893958631903,No,Yes,Yes,No
2017S004798    ,3,Sants-Montjuïc,11,el Poble-sec,PARAL·LEL,Wednesday,3,2017,5,May,31,17,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.37639833186811,2.1747285858532988,No,Yes,No,No
2017S008731    ,3,Sants-Montjuïc,11,el Poble-sec,PARAL·LEL,Saturday,6,2017,10,October,21,21,Afternoon,Not pedestrian at fault,2,0,1,0,1,3,41.37639833186811,2.1747285858532988,No,Yes,No,No
2017S006747    ,3,Sants-Montjuïc,11,el Poble-sec,NOU DE LA RAMBLA / PARAL·LEL,Friday,5,2017,8,August,4,1,Night,Not pedestrian at fault,2,0,2,0,2,2,41.37662454321391,2.170473859807876,Yes,Yes,Yes,No
2017S008372    ,3,Sants-Montjuïc,11,el Poble-sec,PARAL·LEL,Thursday,2,2017,10,October,10,21,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.37663164698232,2.1691487609185365,No,Yes,No,No
2017S006863    ,3,Sants-Montjuïc,11,el Poble-sec,NOU DE LA RAMBLA / VILA I VILÀ,Wednesday,3,2017,8,August,9,14,Afternoon,Not crossing in the zebra lines,5,0,1,0,1,1,41.376093882680614,2.170057870733188,No,No,Yes,No
2017S003221    ,3,Sants-Montjuïc,11,el Poble-sec,VILA I VILÀ,Friday,5,2017,4,April,7,12,Morning,Other,1,0,1,0,1,1,41.376331642798704,2.1692536282807873,No,No,No,No
2017S005145    ,3,Sants-Montjuïc,11,el Poble-sec,PARAL·LEL,Monday,1,2017,6,June,12,16,Afternoon,Not pedestrian at fault,2,0,1,0,1,2,41.37664441738975,2.1641708466579943,No,Yes,No,No
2017S003883    ,3,Sants-Montjuïc,11,el Poble-sec,PARAL·LEL,Thursday,2,2017,5,May,2,17,Afternoon,Disobeying the stop light,3,0,1,0,1,1,41.37663660460749,2.166670405480268,No,No,No,No
2017S002363    ,3,Sants-Montjuïc,11,el Poble-sec,JOSEP CARNER / VILA I VILÀ,Friday,5,2017,3,March,24,13,Morning,Not pedestrian at fault,2,0,1,0,1,2,41.37393723530282,2.169599429011677,No,Yes,Yes,No
2017S004490    ,3,Sants-Montjuïc,11,el Poble-sec,MARGARIT,Sunday,7,2017,5,May,21,12,Morning,Not pedestrian at fault,2,0,2,0,2,1,41.37576876129608,2.1646994972853935,Yes,No,No,No
